pid,duration,fps,width,height,aspect_ratio,total_frames
POST00003122,35.268601935268606,29.97,576,1024,0.5625,1057
POST00003990,25.392058725392058,29.97,576,1024,0.5625,761
POST00002477,15.033333333333333,30.0,576,1024,0.5625,451
POST00000964,20.8,28.60576923076923,576,1024,0.5625,595
POST00002751,19.566666666666666,30.0,576,1024,0.5625,587
POST00002689,23.2,30.0,576,1024,0.5625,696
POST00002797,47.96,25.0,1024,576,1.7777777777777777,1199
POST00000177,15.0,30.0,540,960,0.5625,450
POST00002796,51.2,30.0,576,1024,0.5625,1536
POST00001665,15.098431765098432,23.976,576,1024,0.5625,362
POST00002661,82.0,30.0,576,1024,0.5625,2460
POST00000236,56.666666666666664,30.0,576,720,0.8,1700
POST00000574,20.466666666666665,30.0,576,1024,0.5625,614
POST00003695,11.533333333333333,29.566473988439306,576,1024,0.5625,341
POST00003816,8.5,30.0,576,1024,0.5625,255
POST00003309,39.46666666666667,30.0,576,1024,0.5625,1184
POST00002795,35.6,30.0,576,1024,0.5625,1068
POST00001174,145.2,30.0,576,1024,0.5625,4356
POST00003625,68.03333333333333,30.0,576,1024,0.5625,2041
POST00002582,23.366666666666667,30.0,576,1036,0.555984555984556,701
POST00002911,21.8,25.229357798165136,588,576,1.0208333333333333,550
POST00003924,59.4,30.0,576,1024,0.5625,1782
POST00001199,15.306973640306975,23.976,576,1024,0.5625,367
POST00000221,29.266666666666666,60.0,576,1024,0.5625,1756
POST00002076,14.7,30.0,576,1024,0.5625,441
POST00000427,110.8,29.93682310469314,576,1024,0.5625,3317
POST00003396,11.6,30.0,576,1024,0.5625,348
POST00003977,98.16666666666667,30.0,576,1024,0.5625,2945
POST00000327,63.32,25.0,576,1024,0.5625,1583
POST00003724,19.766666666666666,30.0,576,1024,0.5625,593
POST00001681,24.116666666666667,60.0,576,1024,0.5625,1447
POST00000326,24.533333333333335,30.0,540,960,0.5625,736
POST00000620,11.966614152113431,29.41517086834734,576,1024,0.5625,352
POST00002763,20.15,60.0,576,1024,0.5625,1209
POST00000866,29.933333333333334,29.498886414253896,540,960,0.5625,883
POST00001319,39.66466466466466,23.976,576,1024,0.5625,951
POST00003252,32.3,30.0,576,1024,0.5625,969
POST00003573,180.03333333333333,30.0,576,1024,0.5625,5401
POST00001384,30.166666666666668,30.0,576,1124,0.5124555160142349,905
POST00002871,11.616666666666667,60.0,576,1024,0.5625,697
POST00001280,12.9,30.0,576,1024,0.5625,387
POST00002320,17.133333333333333,30.0,576,1024,0.5625,514
POST00001628,92.93333333333334,60.0,576,1024,0.5625,5576
POST00002517,14.5,30.0,576,1024,0.5625,435
POST00001840,45.2,30.0,576,1024,0.5625,1356
POST00003136,8.0,21.0,576,1024,0.5625,168
POST00000437,89.8,30.0,576,1024,0.5625,2694
POST00000852,41.14114114114114,29.97,576,1024,0.5625,1233
POST00003310,59.03333333333333,30.0,576,1024,0.5625,1771
POST00000948,128.0,29.9921875,576,1024,0.5625,3839
POST00001617,40.483333333333334,29.81473857554549,576,1024,0.5625,1207
POST00000001,12.579245912579246,29.97,576,1024,0.5625,377
POST00001116,42.9,30.0,540,960,0.5625,1287
POST00002712,15.76,25.0,576,1024,0.5625,394
POST00003003,20.933333333333334,30.0,576,1024,0.5625,628
POST00001155,16.04,25.0,576,1024,0.5625,401
POST00003434,24.066666666666666,30.0,576,1024,0.5625,722
POST00001437,22.495571079987965,29.917,576,1024,0.5625,673
POST00000623,35.43333333333333,30.0,576,1024,0.5625,1063
POST00002987,9.1,30.0,576,1024,0.5625,273
POST00001142,104.1,30.0,576,1024,0.5625,3123
POST00002410,11.0,30.0,576,1024,0.5625,330
POST00000208,6.7,30.0,576,1024,0.5625,201
POST00002747,15.2,30.0,576,1024,0.5625,456
POST00002001,59.009009009009006,29.961526717557252,576,1024,0.5625,1768
POST00000978,29.633333333333333,30.0,576,1024,0.5625,889
POST00002164,7.516666666666667,49.09090909090909,576,1024,0.5625,369
POST00003662,47.666666666666664,24.0,576,1024,0.5625,1144
POST00003193,10.333333333333334,30.0,576,1024,0.5625,310
POST00003111,9.30930930930931,29.97,576,1024,0.5625,279
POST00000749,41.6,30.0,540,960,0.5625,1248
POST00001775,15.2,30.0,576,1024,0.5625,456
POST00002779,14.866666666666667,30.0,576,1024,0.5625,446
POST00000490,54.75475475475476,29.97,576,1024,0.5625,1641
POST00001276,20.666666666666668,30.0,480,848,0.5660377358490566,620
POST00000753,45.6,30.0,576,1024,0.5625,1368
POST00001113,60.96666666666667,30.0,576,1024,0.5625,1829
POST00001549,12.2,30.0,576,1024,0.5625,366
POST00001554,18.366666666666667,30.0,576,1024,0.5625,551
POST00003121,22.866666666666667,30.0,576,1024,0.5625,686
POST00000844,26.533333333333335,30.0,540,960,0.5625,796
POST00002473,14.733333333333333,30.0,576,1024,0.5625,442
POST00003863,59.8316600750431,19.086884745762713,654,576,1.1354166666666667,1142
POST00002067,92.53333333333333,30.0,576,1024,0.5625,2776
POST00000374,59.46666666666667,30.0,576,1024,0.5625,1784
POST00001382,18.5,30.0,576,1024,0.5625,555
POST00002161,18.533333333333335,30.0,576,1024,0.5625,556
POST00000716,7.3,23.972602739726028,576,1024,0.5625,175
POST00003822,58.3,30.0,576,1024,0.5625,1749
POST00002416,49.8,30.120481927710845,576,1024,0.5625,1500
POST00001533,59.25925925925926,29.97,576,1024,0.5625,1776
POST00003470,16.62588408809037,29.833,576,1024,0.5625,496
POST00001952,29.966666666666665,30.0,576,1024,0.5625,899
POST00001813,10.2,30.0,576,1022,0.5636007827788649,306
POST00000803,9.2,30.0,576,1024,0.5625,276
POST00000439,22.166666666666668,30.0,576,1026,0.5614035087719298,665
POST00001426,51.36666666666667,30.0,576,1024,0.5625,1541
POST00004001,46.34634634634635,29.97,576,1022,0.5636007827788649,1389
POST00001482,14.133333333333333,30.0,576,1024,0.5625,424
POST00001780,5.933333333333333,27.97752808988764,576,1024,0.5625,166
POST00002145,8.666666666666666,30.0,576,1024,0.5625,260
POST00002250,25.6,30.0,576,1024,0.5625,768
POST00002979,172.6,30.0,576,1024,0.5625,5178
POST00003288,20.887554220887555,29.77849840255591,576,1024,0.5625,622
POST00002523,10.133333333333333,30.0,576,1024,0.5625,304
POST00000494,56.233333333333334,30.0,576,1024,0.5625,1687
POST00002671,19.733333333333334,30.0,576,1024,0.5625,592
POST00002981,9.041666666666666,24.0,576,1024,0.5625,217
POST00002311,10.533333333333333,30.0,576,1024,0.5625,316
POST00000949,15.933333333333334,30.0,576,1024,0.5625,478
POST00000522,18.866666666666667,30.0,576,1024,0.5625,566
POST00000452,10.866666666666667,30.0,576,1024,0.5625,326
POST00000926,18.433333333333334,30.0,576,1024,0.5625,553
POST00002296,6.633333333333334,60.0,576,1024,0.5625,398
POST00000877,9.76,24.692622950819672,576,1024,0.5625,241
POST00002274,21.74131519882081,29.851,480,600,0.8,649
POST00002065,59.53333333333333,30.0,720,1280,0.5625,1786
POST00003059,10.033333333333333,30.0,576,1024,0.5625,301
POST00002999,9.80980980980981,29.97,576,1024,0.5625,294
POST00001667,13.208333333333334,24.0,576,720,0.8,317
POST00002538,8.366666666666667,30.0,576,576,1.0,251
POST00002946,36.0,30.0,576,1024,0.5625,1080
POST00003946,16.3,30.0,576,1024,0.5625,489
POST00002253,22.416666666666664,30.066914498141266,576,1024,0.5625,674
POST00001341,16.0,30.0,576,1024,0.5625,480
POST00002459,13.266666666666667,30.0,576,720,0.8,398
POST00002623,11.8,30.0,576,1024,0.5625,354
POST00001969,37.93333333333333,30.0,576,720,0.8,1138
POST00003070,6.466666666666667,30.0,576,720,0.8,194
POST00000053,5.833333333333333,30.0,576,1024,0.5625,175
POST00001211,7.233333333333333,30.0,648,576,1.125,217
POST00001293,58.8,30.0,576,1246,0.4622792937399679,1764
POST00003635,39.6545280903542,24.083,576,1024,0.5625,955
POST00003093,16.966666666666665,30.0,576,694,0.829971181556196,509
POST00003447,31.599053274093762,24.083,576,1024,0.5625,761
POST00002709,10.533333333333333,30.0,576,576,1.0,316
POST00002832,89.8,30.0,720,1280,0.5625,2694
POST00000370,23.70704037370704,59.94,540,960,0.5625,1421
POST00003525,26.166666666666668,30.0,576,576,1.0,785
POST00000934,27.766666666666666,30.0,576,768,0.75,833
POST00003513,30.3,30.0,576,1024,0.5625,909
POST00002170,10.566666666666666,30.0,576,1024,0.5625,317
POST00002418,17.033333333333335,30.0,576,1024,0.5625,511
POST00003092,7.841174507841175,29.97,576,1024,0.5625,235
POST00000390,40.36666666666667,30.0,576,1024,0.5625,1211
POST00002941,7.833333333333333,30.0,576,1024,0.5625,235
POST00002667,51.03333333333333,30.0,576,1024,0.5625,1531
POST00001739,17.083750417083753,29.97,576,1024,0.5625,512
POST00003424,12.9,30.0,576,1024,0.5625,387
POST00002879,7.416666666666667,24.0,576,1024,0.5625,178
POST00003025,10.833333333333334,30.0,576,1024,0.5625,325
POST00002599,38.20487153820487,29.682078602620088,576,1024,0.5625,1134
POST00003719,35.53333333333334,29.9718574108818,576,768,0.75,1065
POST00000703,23.623623623623626,29.97,720,1280,0.5625,708
POST00000828,35.6551724137931,29.0,576,576,1.0,1034
POST00000740,34.2,30.0,720,1280,0.5625,1026
POST00003375,44.4,29.97747747747748,576,914,0.6301969365426696,1331
POST00002189,30.833333333333332,30.0,576,1024,0.5625,925
POST00000694,9.916666666666666,24.0,720,1280,0.5625,238
POST00001715,13.2,30.0,576,1024,0.5625,396
POST00002901,8.48,25.0,576,576,1.0,212
POST00002699,180.47213880547216,23.953835914028193,576,1024,0.5625,4323
POST00002281,7.28,25.0,576,768,0.75,182
POST00001201,64.7,29.90726429675425,576,1024,0.5625,1935
POST00002131,30.03003003003003,29.97,720,1280,0.5625,900
POST00002644,65.33333333333333,30.0,576,576,1.0,1960
POST00003408,193.8,30.0,576,1246,0.4622792937399679,5814
POST00000409,5.2,30.192307692307693,576,1024,0.5625,157
POST00000457,6.966666666666667,30.0,576,1024,0.5625,209
POST00000359,6.6,60.0,576,1024,0.5625,396
POST00000414,43.3,30.0,576,1024,0.5625,1299
POST00000399,7.674341007674341,59.94,576,1024,0.5625,460
POST00000479,13.346680013346681,29.97,576,1024,0.5625,400
POST00000366,5.809523809523809,42.0,576,1024,0.5625,244
POST00000416,5.0,30.0,576,1056,0.5454545454545454,150
POST00000421,10.55,30.71090047393365,576,1122,0.5133689839572193,324
POST00000415,7.433333333333334,30.0,576,1024,0.5625,223
POST00003552,17.396842422820367,29.430628131021194,576,1022,0.5636007827788649,512
POST00001866,9.30930930930931,29.97,576,1024,0.5625,279
POST00003757,47.266666666666666,30.0,576,1024,0.5625,1418
POST00002815,11.966666666666667,30.250696378830085,576,1024,0.5625,362
POST00003233,12.2,30.0,576,1024,0.5625,366
POST00000338,14.5,30.0,576,1024,0.5625,435
POST00001724,8.8,24.886363636363637,576,768,0.75,219
POST00002395,10.48,25.0,576,1024,0.5625,262
POST00000976,22.566666666666666,30.0,576,1024,0.5625,677
POST00000843,5.366666666666666,30.0,576,1024,0.5625,161
POST00002254,7.3,29.726027397260275,576,1024,0.5625,217
POST00003983,9.266666666666667,30.0,576,1024,0.5625,278
POST00003207,18.04993816224889,29.917,576,1024,0.5625,540
POST00000608,16.166666666666668,30.0,576,1024,0.5625,485
POST00003341,24.366666666666667,30.0,576,1024,0.5625,731
POST00001977,9.633333333333333,30.0,576,1024,0.5625,289
POST00002531,9.5,30.0,576,1024,0.5625,285
POST00002160,6.166666666666667,30.0,576,1024,0.5625,185
POST00001751,15.7,30.0,576,1024,0.5625,471
POST00003535,26.566666666666666,30.0,576,1024,0.5625,797
POST00002207,18.8,30.0,576,1024,0.5625,564
POST00001853,23.766666666666666,29.663394109396915,576,1024,0.5625,705
POST00002264,15.033333333333333,30.0,576,1024,0.5625,451
POST00001966,14.3,30.0,576,1024,0.5625,429
POST00000145,9.933333333333334,30.0,576,1024,0.5625,298
POST00000150,11.033333333333333,30.0,576,1024,0.5625,331
POST00002115,14.785714285714286,41.729468599033815,576,1024,0.5625,617
POST00003370,20.73333333333333,29.855305466237944,576,1024,0.5625,619
POST00001632,10.8,30.0,576,1024,0.5625,324
POST00001925,26.0,30.0,576,1024,0.5625,780
POST00002488,53.733333333333334,30.0,576,1024,0.5625,1612
POST00002698,45.0,25.822222222222223,576,1024,0.5625,1162
POST00003675,6.833333333333333,30.0,576,1024,0.5625,205
POST00003269,10.633333333333333,30.0,576,1024,0.5625,319
POST00001495,42.016666666666666,30.17850059500198,576,1124,0.5124555160142349,1268
POST00000052,20.93220338983051,59.0,576,1024,0.5625,1235
POST00002209,27.633333333333333,30.0,576,1024,0.5625,829
POST00002326,23.3,30.0,576,1024,0.5625,699
POST00000827,21.4,30.0,576,1024,0.5625,642
POST00003496,91.0,30.0,576,832,0.6923076923076923,2730
POST00000371,15.633333333333333,30.0,576,1024,0.5625,469
POST00000459,11.7,30.0,576,1024,0.5625,351
POST00002025,117.46666666666667,30.0,576,1024,0.5625,3524
POST00002704,61.333333333333336,29.46195652173913,576,1024,0.5625,1807
POST00003972,8.833333333333334,30.0,576,1024,0.5625,265
POST00000008,17.0,30.0,576,1024,0.5625,510
POST00003584,28.433333333333334,30.0,576,1024,0.5625,853
POST00003824,52.266666666666666,30.0,576,1024,0.5625,1568
POST00002925,9.4,30.0,576,1024,0.5625,282
POST00001462,4.5,12.0,576,1024,0.5625,54
POST00002577,14.9,30.0,576,1024,0.5625,447
POST00002936,6.433333333333334,30.0,576,1024,0.5625,193
POST00002494,12.466666666666667,30.0,576,1024,0.5625,374
POST00002978,7.133333333333334,30.0,576,1024,0.5625,214
POST00002169,16.766666666666666,30.0,576,1024,0.5625,503
POST00001105,59.06666666666667,30.0,576,1024,0.5625,1772
POST00000309,51.6,30.0,576,1024,0.5625,1548
POST00002741,5.8,30.0,576,1024,0.5625,174
POST00001035,18.6,30.0,576,1024,0.5625,558
POST00003118,12.512512512512513,29.97,576,1024,0.5625,375
POST00001529,13.083333333333334,60.0,576,1024,0.5625,785
POST00003390,70.4,30.0,576,1024,0.5625,2112
POST00003445,13.233333333333333,30.0,576,1024,0.5625,397
POST00001644,18.7,30.0,576,1024,0.5625,561
POST00000997,8.515151515151516,31.473309608540927,576,1024,0.5625,268
POST00000003,56.75675675675676,29.97,576,1024,0.5625,1701
POST00003350,47.766666666666666,30.0,576,1024,0.5625,1433
POST00001221,12.0,30.0,540,960,0.5625,360
POST00000304,34.4,30.0,576,1024,0.5625,1032
POST00000331,10.333333333333334,54.96774193548387,576,1024,0.5625,568
POST00000312,8.633333333333333,30.0,576,1024,0.5625,259
POST00000352,24.733333333333334,30.0,576,1024,0.5625,742
POST00000325,60.68333333333334,30.48613018401538,576,1024,0.5625,1850
POST00000353,7.207207207207207,59.94,576,1024,0.5625,432
POST00000365,36.3,30.0,576,1024,0.5625,1089
POST00000324,17.016666666666666,60.0,576,1024,0.5625,1021
POST00000303,60.0,30.0,576,1024,0.5625,1800
POST00002277,8.533333333333333,30.0,576,1024,0.5625,256
POST00003292,25.433333333333334,30.0,576,1024,0.5625,763
POST00002417,10.8,30.0,576,1024,0.5625,324
POST00001324,8.533333333333333,30.0,576,1024,0.5625,256
POST00003817,8.066666666666666,30.0,576,1024,0.5625,242
POST00003498,17.7,30.0,576,1024,0.5625,531
POST00002128,5.983333333333333,30.250696378830085,576,1024,0.5625,181
POST00002527,14.866666666666667,30.0,576,1024,0.5625,446
POST00002720,11.566666666666666,30.0,576,1024,0.5625,347
POST00000438,17.0,30.0,540,960,0.5625,510
POST00000440,22.0,30.0,576,1024,0.5625,660
POST00000428,14.5,30.0,576,1024,0.5625,435
POST00000535,29.5,30.0,576,1024,0.5625,885
POST00001383,14.5,30.0,576,1246,0.4622792937399679,435
POST00001145,15.066666666666666,30.0,576,1024,0.5625,452
POST00003805,10.333333333333334,30.0,576,1024,0.5625,310
POST00002268,8.1,24.691358024691358,576,1024,0.5625,200
POST00003080,87.86666666666666,30.0,576,1024,0.5625,2636
POST00003843,11.7,30.0,576,1024,0.5625,351
POST00003918,94.96666666666667,30.0,576,1024,0.5625,2849
POST00003104,6.3,30.0,576,1024,0.5625,189
POST00001407,9.92,25.0,576,1024,0.5625,248
POST00000830,50.06666666666667,30.0,576,1024,0.5625,1502
POST00001150,35.53333333333333,30.0,576,1010,0.5702970297029702,1066
POST00001156,45.666666666666664,30.0,576,1024,0.5625,1370
POST00001146,28.533333333333335,30.0,576,1010,0.5702970297029702,856
POST00003354,18.0,30.0,576,1024,0.5625,540
POST00003208,8.666666666666666,30.0,576,1024,0.5625,260
POST00002767,15.366666666666667,30.0,576,1022,0.5636007827788649,461
POST00003210,31.6,30.0,576,1024,0.5625,948
POST00002359,6.866666666666667,29.70873786407767,576,1024,0.5625,204
POST00003206,10.2,30.0,576,710,0.8112676056338028,306
POST00002944,18.0,30.0,576,1024,0.5625,540
POST00001881,14.566666666666666,30.0,576,1246,0.4622792937399679,437
POST00002061,10.633333333333333,30.0,576,1024,0.5625,319
POST00001799,13.585110718652357,11.70399,576,1024,0.5625,159
POST00002166,15.683333333333334,30.031880977683315,576,1024,0.5625,471
POST00001317,27.566666666666666,60.0,576,1024,0.5625,1654
POST00001536,14.566666666666666,60.0,576,1024,0.5625,874
POST00003718,55.03333333333333,30.0,576,1024,0.5625,1651
POST00003247,19.033333333333335,30.0,576,1024,0.5625,571
POST00000963,10.033333333333333,30.0,576,1024,0.5625,301
POST00001565,36.9,30.0,720,1280,0.5625,1107
POST00002715,16.666666666666668,30.0,576,1024,0.5625,500
POST00003026,28.2,30.425531914893618,576,1024,0.5625,858
POST00000451,9.766666666666667,30.0,576,1024,0.5625,293
POST00002409,29.0,30.0,576,1024,0.5625,870
POST00003317,165.03333333333333,30.0,576,1024,0.5625,4951
POST00000677,59.45,60.0,576,1024,0.5625,3567
POST00001672,9.666666666666666,30.0,576,1024,0.5625,290
POST00003502,38.4,30.0,576,1024,0.5625,1152
POST00003450,150.96666666666667,30.0,576,1024,0.5625,4529
POST00001819,8.833333333333334,30.0,576,1024,0.5625,265
POST00003811,5.066666666666666,30.0,576,1024,0.5625,152
POST00003012,268.46666666666664,30.0,576,1024,0.5625,8054
POST00002279,64.13333333333334,30.0,576,1024,0.5625,1924
POST00003361,31.533333333333335,30.0,576,1024,0.5625,946
POST00003435,12.966666666666667,30.0,576,1024,0.5625,389
POST00000349,9.0,30.0,576,1024,0.5625,270
POST00003148,36.266666666666666,30.0,576,1024,0.5625,1088
POST00001467,176.00934267600934,29.97,576,768,0.75,5275
POST00001033,179.4,30.0,576,1024,0.5625,5382
POST00001567,7.766666666666667,30.0,576,1024,0.5625,233
POST00003538,13.6,30.0,576,1024,0.5625,408
POST00000395,7.5,30.0,720,1280,0.5625,225
POST00001912,15.033333333333333,29.933481152993348,576,1024,0.5625,450
POST00002048,22.333333333333332,30.0,576,1024,0.5625,670
POST00003034,59.81666666666667,30.325996099191975,576,1024,0.5625,1814
POST00003325,15.0,30.0,576,1024,0.5625,450
POST00003110,15.033333333333333,30.0,576,1024,0.5625,451
POST00003456,11.378044711378045,29.97,576,1024,0.5625,341
POST00003014,11.2,30.0,576,1024,0.5625,336
POST00000140,7.433333333333334,30.0,576,1024,0.5625,223
POST00003032,105.53333333333333,30.0,576,1024,0.5625,3166
POST00001655,70.76666666666667,29.92934526613283,576,1024,0.5625,2118
POST00002352,5.166666666666667,30.0,576,1024,0.5625,155
POST00000207,5.033333333333333,30.0,576,1024,0.5625,151
POST00002198,7.466666666666667,30.0,576,1024,0.5625,224
POST00003438,37.6,30.0,576,1024,0.5625,1128
POST00001571,46.266666666666666,30.0,576,1024,0.5625,1388
POST00002951,56.7,30.0,576,1024,0.5625,1701
POST00003369,20.966666666666665,30.0,576,1024,0.5625,629
POST00003035,15.033333333333333,30.0,576,1024,0.5625,451
POST00003964,28.866666666666667,30.0,576,1024,0.5625,866
POST00001405,34.483333333333334,57.448042532624456,576,1024,0.5625,1981
POST00002515,29.833333333333332,30.0,576,1024,0.5625,895
POST00003133,27.72772772772773,29.97,576,1024,0.5625,831
POST00002984,122.66666666666667,30.0,576,1024,0.5625,3680
POST00002370,52.93333333333334,25.201511335012594,576,1024,0.5625,1334
POST00002451,9.366666666666667,30.0,352,640,0.55,281
POST00002234,5.7,30.0,576,1024,0.5625,171
POST00003842,48.46666666666667,29.54607977991747,576,1024,0.5625,1432
POST00003299,60.03333333333333,30.0,576,1024,0.5625,1801
POST00003991,69.45833333333333,24.0,576,1024,0.5625,1667
POST00003132,26.866666666666667,30.0,1024,576,1.7777777777777777,806
POST00003640,23.366666666666667,30.0,576,872,0.6605504587155964,701
POST00003597,6.8,30.0,576,1024,0.5625,204
POST00003581,15.248581915248582,29.97,576,1024,0.5625,457
